"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.503680610E1,-1.085530221E-2,-4.379057884E-2,-2.047348022E-2
1.504680610E1,-2.911627293E-2,-6.012332439E-2,5.549430847E-3
1.505680610E1,-6.243862212E-3,-4.391646385E-2,2.701854706E-2
1.506680610E1,-9.955428541E-3,-2.728462219E-2,2.700805664E-2
1.507680613E1,4.331320524E-4,-3.004026413E-2,6.526470184E-2
1.508680613E1,3.950595856E-4,-4.772901535E-3,7.227230072E-2
1.509680613E1,2.586166561E-2,4.807949066E-3,5.032444000E-2
1.510680613E1,3.142338991E-2,1.554739475E-2,3.535079956E-2
1.511680613E1,2.941804379E-2,1.105308533E-2,3.459835052E-2
1.512680613E1,2.960698307E-2,1.544535160E-2,7.683086395E-2
1.513680613E1,4.680427536E-2,7.190728188E-2,-7.920265198E-3
1.514680613E1,3.308149427E-2,5.070054531E-2,5.378723145E-4
1.515680613E1,2.320972085E-2,3.672587872E-2,4.970264435E-2
1.516680613E1,1.241721958E-2,4.724490643E-2,2.712631226E-2
1.517680613E1,-1.208627224E-2,6.556797028E-2,1.902484894E-2
1.518680613E1,2.691574395E-3,7.421004772E-2,1.570892334E-2
1.519680613E1,1.299247146E-3,8.961510658E-2,4.345798492E-2
1.520680613E1,-2.388951927E-2,1.088762283E-1,6.867218018E-2
1.521680613E1,1.677982509E-3,5.012357235E-2,6.015872955E-2
1.522680613E1,4.260839522E-2,4.192221165E-2,4.212570190E-2
1.523680613E1,3.830233589E-2,4.179215431E-2,6.733512878E-2
1.524680613E1,2.018675208E-2,3.965628147E-2,8.541297913E-2
1.525680613E1,2.682652697E-2,5.699634552E-2,-3.293609619E-2
1.526680613E1,-5.206987262E-4,6.495308876E-2,-7.463741302E-2
1.527680613E1,8.159562945E-3,3.307151794E-2,2.984237671E-2
1.528680613E1,6.013251841E-4,2.372026443E-2,1.632099152E-1
1.529680613E1,-1.811206713E-2,1.175284386E-2,1.505041122E-1
1.530680613E1,-3.135350347E-2,3.171801567E-3,2.267456055E-2
1.531680613E1,-3.381634504E-2,-1.760935783E-2,-5.490016937E-2
1.532680617E1,7.811114192E-3,-3.827404976E-2,1.156139374E-2
1.533680617E1,-1.737089455E-2,-2.284324169E-2,5.685997009E-2
1.534680617E1,-3.295201808E-2,-1.583099365E-3,3.048896790E-2
1.535680617E1,-1.087674499E-2,5.028605461E-3,-1.036682129E-1
1.536680617E1,-5.773946643E-3,-1.171541214E-2,-9.648227692E-2
1.538680613E1,3.914506733E-2,-8.958578110E-4,2.856922150E-2
1.539680613E1,3.043145314E-2,2.757918835E-2,7.677841187E-2
1.540680613E1,2.572856843E-2,1.342976093E-2,5.765724182E-2
1.541680613E1,6.296280026E-2,1.166999340E-2,9.809017181E-2
1.542680613E1,3.171553463E-2,8.533716202E-3,1.119718552E-1
1.543680613E1,4.551712424E-2,1.651501656E-2,1.329088211E-1
1.544680613E1,3.684515506E-2,5.005443096E-2,1.010560989E-1
1.545680613E1,2.866572328E-2,4.665470123E-2,6.666469574E-2
1.546680613E1,2.593779378E-2,4.045832157E-2,6.574058533E-2
1.547680613E1,4.353262484E-3,4.606556892E-2,1.691436768E-2
1.548680613E1,-1.463836432E-2,5.228304863E-2,3.522109985E-2
1.549680613E1,-1.112063974E-2,5.948448181E-2,1.537036896E-2
1.550680613E1,4.732985049E-3,5.051350594E-2,1.476192474E-2
1.551680613E1,-1.312686503E-2,1.815545559E-2,5.733013153E-2
1.552680613E1,-1.668590680E-2,2.482306957E-2,3.296470642E-2
1.553680613E1,-2.693030983E-2,3.149247169E-2,4.930400848E-2
1.554680613E1,-5.182884634E-4,-1.734268665E-2,3.924846649E-2
1.555680613E1,-1.036413014E-4,-5.383813381E-2,2.924823761E-2
1.556680613E1,6.969656795E-3,-3.644454479E-2,2.660751343E-3
1.557680617E1,1.932509616E-2,-3.201174736E-2,-2.851295471E-2
1.558680617E1,1.225242019E-2,-1.462364197E-2,-2.602863312E-2
1.559680617E1,2.394844592E-2,-1.376223564E-2,3.873634338E-2
1.560680617E1,1.020491123E-2,1.027309895E-2,1.776056290E-1
1.561680617E1,-3.327402100E-2,-1.587903500E-2,3.841781616E-2
1.563680613E1,-2.190374956E-2,3.968358040E-3,-7.024383545E-2
1.564680613E1,-1.066650078E-2,4.950642586E-3,2.772331238E-2
1.565680613E1,1.290642843E-2,5.978453159E-2,6.839942932E-2
1.566680613E1,3.542710468E-2,6.124973297E-2,4.911804199E-2
1.567680613E1,4.716762900E-2,3.476834297E-2,7.509422302E-2
1.568680613E1,3.634922579E-2,4.047787189E-2,7.215023041E-2
1.569680613E1,4.646769911E-2,3.582620621E-2,5.712509155E-2
1.570680613E1,7.868871093E-3,3.828132153E-2,5.645370483E-2
1.571680613E1,2.436871827E-2,1.242113113E-2,5.584335327E-2
1.572680613E1,1.186718326E-2,3.297483921E-2,6.494045258E-2
1.573680613E1,-1.431541704E-2,7.075560093E-2,2.861595154E-2
1.574680613E1,1.337977871E-2,8.660435677E-2,9.001731873E-3
1.575680613E1,1.453684084E-2,6.826078892E-2,2.760410309E-2
1.576680613E1,-3.086754121E-2,4.694914818E-2,2.218437195E-2
1.577680613E1,-3.565233201E-2,2.067279816E-2,5.265617371E-2
1.578680613E1,2.933021635E-3,9.646654129E-3,5.212688446E-2
1.579680613E1,-2.203610912E-2,-1.953125000E-2,6.849670410E-2
1.580680613E1,-4.881379195E-3,-1.188731194E-2,3.471469879E-2
1.581680613E1,1.540346723E-2,-6.090831757E-2,1.301479340E-2
1.582680616E1,1.829224639E-3,-8.009493351E-2,8.223533630E-3
1.583680616E1,2.156114951E-2,-5.973303318E-2,2.514743805E-2
1.584680616E1,7.624357939E-3,-6.496739388E-2,1.344299316E-2
1.585680617E1,6.597787142E-4,-4.047608376E-2,4.736423492E-2
1.586680617E1,-1.165744849E-2,-1.827931404E-2,6.214427948E-2
1.588680613E1,8.631780744E-3,-1.729691029E-2,2.190303802E-2
1.589680613E1,-2.114690840E-3,-1.507413387E-2,1.230144501E-2
1.590680616E1,1.090750657E-2,-3.494274616E-2,9.807586670E-3
1.591680616E1,2.563502640E-4,1.287460327E-2,9.797096252E-3
1.592680616E1,1.900529116E-2,7.881283760E-3,2.892208099E-2
1.593680616E1,-5.179156549E-3,3.354811668E-2,4.558849335E-2
1.594680616E1,-5.359043367E-3,2.005314827E-2,4.777526855E-2
1.595680616E1,1.910319924E-2,2.085113525E-2,-2.721786499E-3
1.596680616E1,-3.066094965E-2,1.687407494E-2,9.034156799E-3
1.597680616E1,7.963708602E-3,3.742277622E-2,3.762817383E-2
1.598680616E1,7.671959698E-3,3.429841995E-2,2.795124054E-2
1.599680616E1,-1.042571478E-2,4.307627678E-2,3.981208801E-2
1.600680616E1,-1.660630479E-2,3.913044930E-2,7.311725616E-2
1.601680616E1,-6.824657321E-4,5.122816563E-2,5.126094818E-2
1.602680616E1,6.357515696E-3,3.119814396E-2,7.721900940E-3
1.603680616E1,-5.556026474E-3,-2.676522732E-2,-7.035255432E-3
1.604680616E1,1.677694730E-2,-3.273630142E-2,7.170677185E-3
1.605680616E1,3.137165215E-3,1.555204391E-2,3.835010529E-2
1.606680616E1,3.012439609E-2,-4.720687866E-4,2.887344360E-2
1.607680620E1,3.041325882E-2,-9.213447571E-3,9.123611450E-2
1.608680620E1,-1.367561519E-3,5.762815475E-3,1.727209091E-1
1.609680620E1,-2.164758556E-2,-4.590630531E-3,7.445240021E-2
1.610680620E1,-1.411952730E-2,-2.292835712E-2,-5.265331268E-2
1.611680620E1,1.835289225E-2,-2.579188347E-2,-3.595542908E-2
1.613680616E1,-2.829031274E-2,-3.641164303E-2,1.929473877E-2
1.614680620E1,-3.592212126E-2,-4.977393150E-2,-1.361923218E-1
1.615680620E1,-2.777695656E-2,-8.350503445E-2,-2.172985077E-1
1.616680620E1,-1.875343546E-2,-5.119884014E-2,-6.804466248E-2
1.617680620E1,2.697806060E-2,-4.103386402E-2,1.101922989E-1
1.618680620E1,4.344283789E-2,-3.226900101E-2,1.685314178E-1
1.619680620E1,2.733092941E-2,2.563500404E-2,1.066741943E-1
1.621680616E1,5.754315108E-2,-4.106998444E-3,4.634380341E-2
1.622680616E1,2.670757100E-2,1.671636105E-2,3.872871399E-2
1.623680616E1,1.965820231E-2,4.503762722E-2,5.510044098E-2
1.624680616E1,-2.124284022E-2,5.183029175E-2,7.626533508E-2
1.625680616E1,-4.081350751E-3,7.265508175E-2,3.753089905E-2
1.626680616E1,-3.113543615E-2,5.724835396E-2,1.072597504E-2
1.627680616E1,-4.543970898E-2,6.141924858E-2,1.271057129E-2
1.628680616E1,-3.992448747E-2,6.367385387E-2,1.955032349E-2
1.629680616E1,-9.905344807E-3,5.462205410E-2,3.605842590E-2
1.630680616E1,-1.862801984E-2,3.143274784E-2,5.020332336E-2
1.631680616E1,4.144588951E-3,-1.071143150E-2,3.324985504E-2
1.632680620E1,1.207915135E-3,-2.574658394E-2,1.640224457E-2
1.633680620E1,2.216043137E-2,-6.670534611E-2,2.005577087E-3
1.634680620E1,3.500350937E-2,-6.854772568E-2,-2.707481384E-3
1.635680620E1,1.771682315E-2,-1.100542545E-1,7.082939148E-3
1.636680620E1,1.974295825E-3,-8.550703526E-2,4.818725586E-2
1.638680616E1,4.968399182E-3,-1.741743088E-2,1.255884171E-1
1.639680616E1,-1.694068685E-2,-1.704287529E-2,1.807041168E-1
1.640680616E1,-2.534833923E-2,-2.351307869E-2,-1.824474335E-2
1.641680616E1,-7.778671104E-3,-3.748190403E-2,-1.382246017E-1
1.642680616E1,7.543108892E-3,-3.101348877E-3,-4.473209381E-2
1.643680616E1,8.519297466E-3,2.362930775E-2,8.493328094E-2
1.645680613E1,7.305233926E-2,4.506933689E-2,6.848716736E-2
1.646680613E1,6.295312196E-2,5.254924297E-2,5.383586884E-2
1.647680613E1,2.490815893E-2,2.483141422E-2,3.043174744E-3
1.648680613E1,1.030599792E-2,6.794929504E-3,-1.182079315E-2
1.649680613E1,-6.895056926E-3,2.608191967E-2,5.012226105E-2
1.650680613E1,9.386727586E-3,3.451049328E-2,8.109092712E-2
1.651680613E1,-2.233469114E-2,5.031716824E-2,8.096313477E-2
1.652680613E1,-2.414904721E-2,6.544077396E-2,7.595443726E-2
1.653680613E1,-4.887308180E-2,4.837131500E-2,6.160736084E-3
1.654680613E1,-1.493763924E-2,2.888834476E-2,-2.054214478E-2
1.655680613E1,-1.680825651E-2,5.332708359E-3,1.031398773E-2
1.656680613E1,-2.404653654E-2,3.282618523E-2,4.845619202E-2
1.657680616E1,-1.136628352E-2,-2.821052074E-2,6.505680084E-2
1.658680616E1,-8.286182769E-3,-3.608536720E-2,7.454109192E-2
1.659680616E1,-1.961071976E-4,-8.466124535E-2,4.332351685E-2
1.660680616E1,1.321183890E-2,-9.325766563E-2,3.866577148E-2
1.661680616E1,7.244856562E-3,-8.625888824E-2,-1.740455627E-3
1.663680613E1,-1.812240668E-2,-7.047319412E-2,5.687522888E-2
1.664680613E1,5.791041069E-3,-4.140448570E-2,6.714344025E-2
1.665680613E1,1.300477143E-2,-3.958249092E-2,3.419589996E-2
1.666680613E1,3.375029424E-3,-2.178788185E-2,1.071929932E-2
1.667680613E1,1.775923744E-2,-4.530668259E-3,3.026676178E-2
1.668680613E1,1.052691042E-2,2.719163895E-4,4.974842072E-2
1.669680613E1,8.032792248E-4,1.653623581E-2,3.564262390E-2
1.670680613E1,1.549677178E-2,8.193612099E-3,5.257129669E-2
1.671680613E1,1.347834477E-3,1.390910149E-2,5.509185791E-2
1.672680613E1,-7.360227173E-4,2.904260159E-2,5.040931702E-2
1.673680613E1,1.153254416E-2,3.183507919E-2,1.455116272E-2
1.674680613E1,-1.949376799E-2,3.223979473E-2,-2.848911285E-2
1.675680613E1,-4.859167151E-3,3.997242451E-2,-1.644325256E-2
1.676680613E1,-1.202511322E-2,4.282534122E-2,3.868770599E-2
1.677680613E1,1.445931755E-2,1.665246487E-2,8.898735046E-2
1.678680613E1,7.629800588E-3,1.401567459E-2,6.261920929E-2
1.679680613E1,2.711005136E-2,1.792037487E-2,5.531406403E-2
1.680680613E1,2.710212395E-2,-1.168191433E-2,4.322433472E-2
1.681680613E1,-1.138692535E-2,-4.717946053E-3,2.643394470E-2
1.682680616E1,-1.154460013E-2,-4.559755325E-3,2.645683289E-2
1.683680616E1,-2.108816057E-2,-2.815639973E-2,4.565715790E-2
1.684680616E1,-6.079137325E-3,-2.240192890E-2,1.128273010E-1
1.685680616E1,-3.884619102E-2,-3.314197063E-2,1.106023788E-1
1.686680616E1,-6.391231716E-2,-2.770733833E-2,7.740974426E-3
1.688680612E1,-6.809644401E-5,-8.209896088E-2,2.014064789E-2
1.689680612E1,1.773965545E-2,-3.451907635E-2,3.273391724E-2
1.690680613E1,-1.427805051E-3,-3.277862072E-2,-6.963920593E-2
1.691680612E1,5.767733790E-3,-6.430637836E-2,-1.600055695E-1
1.692680613E1,-9.064253420E-3,-4.119384289E-2,-1.255979538E-1
1.693680612E1,1.958974078E-2,-4.693508148E-3,3.351402283E-2
1.694680613E1,1.933463290E-2,-6.969094276E-3,1.327104568E-1
1.695680612E1,1.116999425E-2,-1.131892204E-2,1.693677902E-1
1.696680612E1,2.122256532E-2,2.853512764E-3,1.864404678E-1
1.697680612E1,3.787380457E-2,-3.833484650E-2,9.060287476E-2
1.698680612E1,8.908553049E-3,-4.203534126E-2,4.492759705E-2
1.699680613E1,-2.491429634E-2,-1.650083065E-2,2.565956116E-2
1.700680612E1,-2.457103692E-2,-1.985907555E-3,4.133224487E-3
1.701680613E1,-5.020717531E-2,2.323353291E-2,1.150035858E-2
1.702680612E1,-3.796429932E-2,1.317763329E-2,1.895523071E-2
1.703680613E1,-4.156896472E-2,1.775765419E-2,2.884578705E-2
1.704680612E1,-4.631681740E-2,1.776826382E-2,3.159236908E-2
1.705680612E1,-1.688471809E-2,2.026438713E-2,5.111217499E-2
1.706680612E1,-1.830232888E-2,1.760232449E-2,5.142974854E-2
1.707680616E1,2.588226460E-2,-3.329443932E-2,3.015041351E-2
1.708680616E1,4.804350063E-2,-3.308343887E-2,1.617336273E-2
1.709680616E1,3.569021448E-2,-7.034695148E-2,-4.870414734E-3
1.710680616E1,3.900631517E-2,-7.291471958E-2,2.981185913E-3
1.711680616E1,2.022153325E-2,-8.393907547E-2,3.014945984E-2
1.713680612E1,-4.290961102E-2,-7.143616676E-2,-5.423545837E-2
1.714680612E1,-4.496785626E-2,-5.341649055E-2,-5.474090576E-3
1.715680612E1,-4.118585214E-2,-5.450689793E-2,1.318874359E-1
1.716680612E1,-4.091028497E-2,-5.136895180E-2,1.207370758E-1
1.717680612E1,-6.748087704E-3,-2.997839451E-2,-5.094337463E-2
1.718680612E1,1.421798393E-2,-2.032804489E-2,-5.498695374E-2
1.719680612E1,4.156063870E-2,4.073381424E-2,-3.013038635E-2
1.720680612E1,2.237023786E-2,4.091644287E-2,4.006099701E-2
1.721680612E1,4.084975272E-2,5.364954472E-2,6.209373474E-2
1.722680616E1,3.350680694E-2,4.453706741E-2,6.934547424E-2
1.723680616E1,-8.475087583E-3,2.392530441E-2,1.361551285E-1
1.724680616E1,4.393231124E-3,-3.385925293E-2,1.046142578E-1
1.725680616E1,1.541588828E-2,-3.870701790E-2,3.241443634E-2
1.726680616E1,-3.801729530E-3,-1.539957523E-2,3.588676453E-3
1.727680616E1,-2.773187682E-2,-2.178633213E-2,-1.080513000E-3
1.728680616E1,-5.958691239E-3,-2.588868141E-3,1.365280151E-2
1.729680616E1,-2.787411213E-4,-9.354233742E-3,-1.225662231E-2
1.730680616E1,-7.798396051E-3,2.506923676E-2,3.613662720E-2
1.731680616E1,-2.769764140E-2,1.368379593E-2,4.378032684E-2
1.732680619E1,-2.393924072E-2,1.133882999E-2,7.288932800E-2
1.733680619E1,-1.771115884E-2,-1.099014282E-2,1.066617966E-1
1.734680619E1,-2.314487100E-2,-2.420449257E-2,9.248161316E-2
1.735680619E1,-1.655746251E-2,-4.732644558E-2,5.670452118E-2
1.736680619E1,-3.126732260E-2,-8.693039417E-2,3.773212433E-2
1.738680616E1,-3.608816117E-2,-8.813273907E-2,-7.624435425E-2
1.739680616E1,-2.388345450E-2,-8.591449261E-2,-8.481979370E-3
1.740680616E1,-2.078724653E-2,-6.536555290E-2,2.840423584E-2
1.741680616E1,-5.837507546E-3,-4.721558094E-2,3.045082092E-3
1.742680616E1,8.912459016E-4,-6.076836586E-2,-8.042335510E-3
1.743680616E1,-1.523121446E-2,-4.340958595E-2,1.195335388E-2
1.744680616E1,-5.208060145E-3,-2.391433716E-2,2.472782135E-2
1.745680616E1,7.869452238E-3,-1.672220230E-2,3.506469727E-2
1.746680616E1,1.186385751E-2,-2.453386784E-2,1.178932190E-2
1.747680616E1,-2.500380576E-2,-3.957259655E-2,7.948684692E-2
1.748680616E1,-3.052727878E-2,4.160404205E-5,3.459739685E-2
1.749680616E1,2.224964648E-2,4.968523979E-3,2.065563202E-2
1.750680616E1,2.228303999E-2,-1.501584053E-2,2.810859680E-2
1.751680616E1,1.498801261E-2,5.302786827E-3,1.979827881E-3
1.753680612E1,-1.378240436E-2,1.601099968E-2,1.894187927E-2
1.754680612E1,-2.367174625E-2,6.944179535E-3,-2.528190613E-3
1.755680612E1,-5.323160440E-2,-1.372408867E-2,-9.579658508E-3
1.756680612E1,-4.641910642E-2,1.206493378E-2,4.098892212E-2
1.757680616E1,-4.531326145E-2,1.891529560E-2,9.399986267E-2
1.758680616E1,-6.559982896E-3,-1.054775715E-2,1.613321304E-1
1.759680616E1,-2.512468398E-2,9.367465973E-3,1.662731171E-1
1.760680616E1,-6.080160290E-2,-2.274322510E-2,-2.778625488E-2
1.761680616E1,-1.457611471E-2,-3.039038181E-2,-1.235933304E-1
1.763680612E1,1.351860911E-2,-3.351449966E-2,1.158809662E-2
1.764680612E1,-2.489410341E-3,-4.100930691E-2,3.442764282E-4
1.765680612E1,3.997869790E-3,-7.297122478E-2,-8.761501312E-2
1.766680612E1,2.731879801E-2,-6.091392040E-2,-6.768321991E-2
1.767680612E1,1.939421892E-2,-7.847189903E-2,-1.877593994E-2
1.768680612E1,1.000328362E-2,-5.376756191E-2,5.434322357E-2
1.769680612E1,9.738178551E-2,-5.101239681E-2,2.685928345E-2
1.770680612E1,-3.701448441E-2,-4.248654842E-2,6.377410889E-2
1.771680612E1,-1.104950905E-2,2.943038940E-3,1.196146011E-1
1.772680612E1,3.129610419E-2,1.068973541E-2,1.536130905E-1
1.773680612E1,2.804967016E-2,-7.205367088E-3,7.959079742E-2
1.774680612E1,-2.159998566E-2,4.447102547E-3,2.684497833E-2
1.775680612E1,-8.259885013E-3,-9.171962738E-4,4.014968872E-4
1.776680612E1,-2.835091949E-2,-2.067828178E-2,1.704978943E-2
1.777680612E1,-3.499796242E-2,1.361024380E-2,7.606506348E-3
1.778680612E1,-4.518719018E-2,-1.411414146E-2,1.258182526E-2
1.779680612E1,-5.697086453E-2,4.130840302E-3,-3.901481628E-3
1.780680612E1,-3.218224645E-2,8.117556572E-3,8.373260498E-3
1.781680612E1,-1.750928164E-2,-1.887524128E-2,2.066421509E-2
1.782680612E1,-2.430602908E-2,-1.923155785E-2,2.822113037E-2
1.783680612E1,2.043202519E-3,-3.401410580E-2,3.815746307E-2
1.784680612E1,1.298946887E-2,-6.081867218E-2,2.652454376E-2
1.785680612E1,2.323664725E-2,-4.181206226E-2,2.965927124E-3
1.786680612E1,2.055257559E-3,-7.973015308E-2,5.829811096E-3
1.788680609E1,2.125628293E-2,-3.510487080E-2,4.040622711E-2
1.789680609E1,-3.540962934E-3,3.339529037E-3,1.174345016E-1
1.790680609E1,-3.105774522E-3,-2.282321453E-2,7.913017273E-2
1.791680609E1,1.389174908E-2,-2.624726295E-2,-7.915496826E-5
1.792680609E1,9.943082929E-3,-1.516890526E-2,-1.461410522E-2
1.793680609E1,8.846662939E-3,2.300059795E-2,-7.467269897E-3
1.794680609E1,2.300619334E-2,4.354596138E-3,4.585266113E-3
1.795680609E1,3.583009541E-2,3.629517555E-2,1.191616058E-2
1.796680609E1,2.447027713E-2,2.448534966E-2,7.419967651E-2
1.797680609E1,2.383124828E-2,1.182019711E-2,5.970954895E-2
1.798680609E1,1.092442125E-2,2.226734161E-2,4.986572266E-2
1.799680609E1,1.917757839E-2,1.543366909E-2,6.626510620E-2
1.800680609E1,-2.792122960E-2,2.554929256E-2,5.156993866E-2
1.801680609E1,-2.410991490E-2,9.343147278E-3,9.727478027E-4
1.802680609E1,-2.001483738E-2,1.040601730E-2,-1.601791382E-2
1.803680609E1,-1.796922833E-2,3.106379509E-2,-3.771781921E-2
1.804680609E1,-1.315531880E-2,2.787947655E-2,2.679347992E-2
1.805680609E1,1.383341849E-3,-6.549000740E-3,8.410453796E-2
1.806680609E1,-6.154254079E-4,-1.029765606E-2,8.867263794E-2
1.807680612E1,-1.494674385E-2,-4.302275181E-2,8.361816406E-2
1.808680612E1,-1.230695844E-2,-6.841266155E-2,4.507255554E-2
1.809680612E1,-3.774491698E-2,-8.109283447E-2,1.144790649E-2
1.810680612E1,-3.407521546E-2,-7.853317261E-2,2.106761932E-2
1.811680612E1,-2.741663903E-2,-5.075871944E-2,-1.937103271E-2
1.812680612E1,9.840428829E-4,-3.910148144E-2,2.548217773E-3
1.813680612E1,1.486388594E-2,-4.140424728E-2,2.214050293E-2
1.814680612E1,2.760470659E-2,-4.123091698E-2,4.412746429E-2
1.815680612E1,1.506897807E-2,4.145741463E-3,3.252983093E-2
1.816680612E1,6.683863699E-3,4.974603653E-3,1.589393616E-2
1.817680612E1,1.014123112E-2,9.276032448E-3,1.579570770E-2
1.818680612E1,2.296052873E-2,2.192866802E-2,3.518104553E-3
1.819680612E1,2.067163587E-3,7.252216339E-3,-2.089786530E-2
1.820680612E1,-6.839998066E-3,1.620233059E-2,-1.423835754E-2
1.821680612E1,5.768723786E-3,1.801550388E-2,3.073501587E-2
1.822680612E1,6.370119750E-3,4.147255421E-2,3.262901306E-2
1.823680612E1,2.728551626E-3,6.474280357E-2,1.055908203E-2
1.824680612E1,2.108874917E-2,5.152380466E-2,-4.418373108E-3
1.825680612E1,-1.220852137E-3,6.721937656E-2,3.330898285E-2
1.826680612E1,-5.342386663E-3,5.345344543E-2,3.738880157E-2
1.827680612E1,-1.019187272E-3,6.770205498E-2,2.936935425E-2
1.828680612E1,-3.487455100E-2,5.268251896E-2,2.605533600E-2
1.829680612E1,6.471395493E-3,5.469477177E-2,1.252174377E-3
1.830680612E1,-2.326886356E-2,2.067816257E-2,1.200923920E-1
1.831680612E1,2.074576914E-3,2.529776096E-2,1.767406464E-1
1.832680615E1,-1.101688296E-2,-9.771347046E-3,-6.253242493E-3
1.833680615E1,1.208133996E-2,-4.018008709E-2,-9.588527679E-2
1.834680615E1,4.230627418E-2,-1.554739475E-2,-7.021427155E-2
1.835680615E1,4.317892343E-2,-1.935148239E-2,6.159782410E-3
1.836680615E1,1.113364100E-2,-3.421199322E-2,-2.747058868E-2
1.838680612E1,4.244746640E-2,-5.300784111E-2,-3.705501556E-2
1.839680612E1,5.842869729E-2,-2.027857304E-2,-3.443145752E-2
1.840680612E1,1.940491796E-2,-9.142160416E-3,7.113742828E-2
1.841680612E1,4.790157080E-3,1.084935665E-2,7.603836060E-2
1.842680612E1,-1.681574434E-2,1.467967033E-2,6.628894806E-2
1.843680612E1,1.464946941E-2,2.879619598E-2,7.063961029E-2
1.844680612E1,1.242299005E-2,8.133172989E-3,1.322498322E-1
1.845680612E1,9.772654623E-3,5.425071716E-2,1.076269150E-1
1.846680612E1,7.652413100E-3,4.385995865E-2,9.714698792E-2
1.847680612E1,4.145502299E-2,4.960632324E-2,7.460212708E-2
1.848680612E1,3.912825882E-2,6.190252304E-2,9.745025635E-2
1.849680612E1,4.388455302E-2,8.390438557E-2,3.174018860E-2
1.850680612E1,1.020428911E-2,6.941246986E-2,1.382637024E-2
1.851680612E1,-8.973542601E-3,3.148698807E-2,3.909397125E-2
1.852680612E1,-1.825775951E-2,2.861130238E-2,6.460475922E-2
1.853680612E1,-5.471158773E-3,5.060613155E-2,5.914020538E-2
1.854680612E1,3.218539059E-4,3.405785561E-2,5.603694916E-2
1.855680612E1,8.950967342E-3,-1.844727993E-2,2.180671692E-2
1.856680612E1,-3.673435375E-2,3.528535366E-2,8.827495575E-2
1.857680615E1,6.201430410E-2,-3.650641441E-2,1.363754272E-3
1.858680615E1,1.227667928E-2,-9.432315826E-2,-1.807212830E-3
1.859680615E1,4.698973149E-3,-9.968698025E-2,7.196235657E-2
1.860680615E1,2.851392701E-2,-6.895339489E-2,9.345054626E-2
1.861680615E1,-4.750557244E-3,5.242824554E-3,1.533031464E-1
1.863680612E1,-9.771231562E-3,2.750122547E-2,8.288383484E-2
1.864680612E1,-1.948875934E-2,8.608257771E-2,-9.280204773E-2
1.865680612E1,-2.059501037E-2,7.601666451E-2,-1.849193573E-1
1.866680612E1,-4.493219778E-2,8.624243736E-2,-1.044769287E-1
1.867680612E1,-1.441529393E-2,6.660950184E-2,1.446342468E-2
1.868680612E1,1.050875336E-2,5.182754993E-2,6.398010254E-2
1.869680612E1,1.109528542E-2,4.600119591E-2,6.312847137E-2
1.870680612E1,4.037164897E-2,4.189407825E-2,6.218147278E-2
1.871680612E1,4.281187803E-2,3.994882107E-2,5.162620544E-2
1.872680612E1,2.700827271E-2,8.117461205E-2,7.220458984E-2
1.873680612E1,2.960077301E-2,7.645344734E-2,7.356262207E-2
1.874680612E1,1.277593151E-2,6.455910206E-2,5.577468872E-2
1.875680612E1,-1.404525712E-2,4.572510719E-2,8.351421356E-2
1.876680612E1,-4.070390016E-3,9.920549393E-2,-3.232002258E-2
1.877680612E1,-2.170768008E-2,9.707629681E-2,5.049800873E-2
1.878680612E1,1.524531841E-2,5.654573441E-2,7.823944092E-2
1.879680612E1,1.329604536E-3,3.068494797E-2,4.856395721E-2
1.880680612E1,4.892084748E-3,3.807544708E-4,5.246448517E-2
1.881680612E1,1.574716717E-2,-2.149426937E-2,2.781105042E-2
1.882680615E1,-1.945216209E-3,-4.663491249E-2,1.055335999E-2
1.883680615E1,6.968159229E-3,-5.070114136E-2,2.947521210E-2
1.884680615E1,-3.137785941E-3,-4.380130768E-2,6.055831909E-2
1.885680615E1,3.280300274E-2,-3.348493576E-2,3.192996979E-2
1.886680615E1,8.256372064E-3,-3.485238552E-2,2.488708496E-2
1.888680612E1,-1.601150259E-3,-9.634494781E-3,2.744770050E-2
1.889680612E1,1.347333845E-2,-1.440417767E-2,3.941726685E-2
1.890680612E1,1.138096955E-2,1.167476177E-2,3.937625885E-2
1.891680612E1,1.714665629E-2,-6.161212921E-3,3.443527222E-2
1.892680612E1,3.027724847E-2,9.009242058E-3,2.942562103E-2
1.893680612E1,1.440828107E-2,4.027831554E-2,2.192974091E-2
1.894680612E1,1.224113069E-2,3.005242348E-2,7.143020630E-3
1.895680612E1,-1.402030513E-2,2.038896084E-2,-9.959220886E-3
1.896680612E1,6.861153990E-3,3.786861897E-2,-1.737213135E-2
1.897680612E1,-8.536137640E-3,7.308721542E-2,5.196380615E-2
1.898680612E1,-1.887921803E-2,7.871270180E-2,6.132698059E-2
1.899680612E1,9.121390991E-3,6.197416782E-2,3.945541382E-2
1.900680612E1,3.831285052E-3,3.969025612E-2,1.269340515E-2
1.901680612E1,-2.313873544E-2,5.048239231E-2,8.403491974E-2
1.902680612E1,-9.709273465E-3,6.355178356E-2,8.114051819E-2
1.903680612E1,-5.466006696E-4,2.362847328E-2,4.229259491E-2
1.904680612E1,1.999503002E-3,3.642952442E-2,-8.517265320E-3
1.905680612E1,1.151829585E-2,2.547764778E-2,2.449703217E-2
